station_code;name;latitude;longitude;capacity;is_installed;is_renting;is_returning;town
22103;Senard - Charles Blum;48.85731582;2.221091688;24;1;1;1;Saint-Cloud
17005;Brochant - Clichy;48.89032999;2.31973056;53;1;1;1;Paris
20047;Cours de Vincennes - Davout;48.84723803;2.410704234;48;1;1;1;Paris
14016;René Coty - Parc Montsouris;48.82479134;2.336124927;55;1;1;1;Paris
14128;Gergovie - Vercingétorix;48.83453414;2.313154547;29;1;1;1;Paris
12033;François Truffaut - Saint Emilion;48.83372354;2.386601903;66;1;1;1;Paris
10039;Sambre et Meuse - Villette;48.87440567;2.373807238;25;1;1;1;Paris
11012;Montreuil - Voltaire;48.85050701;2.393075558;34;1;1;1;Paris
13117;Station Paris Basketball - Stade Georges Carpentier;48.82048244;2.366832197;40;1;1;1;Paris
21017;Place Marcel Sembat;48.83328865;2.244174778;56;1;1;1;Boulogne-Billancourt
7024;Rapp - Place du Général Gouraud;48.85810289;2.30040729;31;1;1;1;Paris
13110;Moulin de la Pointe;48.82092946;2.356317937;22;1;1;1;Paris
12125;Pyramide - Parc Floral;48.837442;2.440452;50;1;1;1;Paris
12010;Daumesnil - Picpus;48.8374688;2.401765;21;1;1;1;Paris
31026;Demi-Lune - Aristide Briand;48.87626382;2.456281856;20;1;1;1;Montreuil
14125;Dareau - Broussais;48.8307758;2.3361804;24;1;1;1;Paris
17001;Guy Môquet - Saint-Ouen;48.89277772;2.327033579;53;1;1;1;Paris
21009;Le Corbusier - Jean Jaurès;48.83780831;2.24083811;46;1;1;1;Boulogne-Billancourt
12129;Bois de Vincennes - Porte Jaune;48.83875125;2.460548915;35;1;1;1;Paris
4107;Beaumarchais - Pas de la Mule;48.85558051;2.368433367;18;1;1;1;Paris
19113;Pré Saint-Gervais - Lilas;48.87787063;2.395907342;28;1;1;1;Paris
31017;Jean Moulin - Paul Doumer;48.86221799;2.455334365;20;1;1;1;Montreuil
9016;Choron - Martyrs;48.87785144;2.339670137;17;1;1;1;Paris
13047;Boutroux - Porte de Vitry;48.822632;2.377738;49;1;1;1;Paris
35004;Place du Président Salvador Allende;48.89730731;2.400791537;60;1;1;1;Pantin
44103;Pont De Charenton;48.8179685;2.4199531;18;1;1;1;Saint-Maurice
35011;Honoré d'Estienne d'Ovres - Grilles;48.89056395;2.406483184;18;1;1;1;Pantin
22403;Pierre Brossolette - Adolphe Pinard;48.82177228;2.31315583;24;1;1;1;Malakoff
35015;Averroès - Aimé Césaire;48.91405323;2.412636951;19;1;1;1;Pantin
92005;Gare de Nanterre Ville;48.8950295;2.1957932;43;1;1;1;Nanterre
15019;Paul Barruel - Vaugirard;48.84014919;2.304433286;39;1;1;1;Paris
22009;Charles de Gaulle - Orléans;48.88092225;2.27158159;26;1;1;1;Neuilly-sur-Seine
31707;Edouard Vaillant - Galliéni;48.85846288;2.414795458;49;1;0;0;Bagnolet
31101;Jules Guesde - Laennec;48.87628984;2.500694208;19;1;1;1;Rosny-sous-Bois
15060;Place de la Montagne du Goulet;48.8443415;2.2773844;21;1;1;1;Paris
20004;Commandant l'Herminier - Gallieni;48.84704055;2.416045368;17;1;1;1;Paris
16007;Longchamp - Place d'Iéna;48.86491723;2.292674817;40;1;1;1;Paris
21120;Docteur Calmette - Martre;48.89896936;2.308651325;30;0;0;0;Clichy
20002;Square de la rue Pixérécourt;48.8736824;2.3960278;15;1;1;1;Paris
33104;Square Edmond Pépin;48.88365621;2.403353155;30;1;1;1;Le Pré-Saint-Gervais
16014;Eylau - Trocadéro;48.86335412;2.286420912;24;1;1;1;Paris
12150;Bastille - Quai de la Rapée;48.84682411;2.366936468;27;1;1;1;Paris
12006;Gare de Lyon - Van Gogh;48.84383979;2.370445024;51;1;1;1;Paris
8011;Clapeyron - Moscou;48.8807882;2.324815057;15;1;1;1;Paris
13515;Auguste Blanqui - Glacière;48.8311516;2.343822196;60;1;1;1;Paris
13021;Boussingault - Tolbiac;48.82603517;2.342176808;28;1;1;1;Paris
10004;Metz - Faubourg Saint-Denis;48.870893;2.353521;48;1;1;1;Paris
13020;Paul Klee - Place Augusta Holmes;48.83894642;2.370423566;43;1;1;1;Paris
11103;Pelée - Alphonse Baudin;48.8600265;2.3710541;38;1;1;1;Paris
11031;Jacquard - Ternaux;48.8646605;2.373162;39;1;1;1;Paris
8008;Joseph Sansboeuf - Saint Lazare;48.87531563;2.322901972;18;1;1;1;Paris
19124;Alexander Fleming - Belvédère;48.88179064;2.403059938;31;1;1;1;Paris
21203;Place Jules Ferry;48.81210793;2.325837314;28;1;1;1;Montrouge
19036;Hôpital Robert Debré;48.88005222;2.400865035;33;1;1;1;Paris
19025;Botzaris - Crimée;48.87959699;2.388791334;21;1;1;1;Paris
14113;Santé - Arago;48.83507658;2.341573726;38;1;1;1;Paris
7111;Ecole Militaire - Place Joffre;48.8520602;2.301799357;26;1;1;1;Paris
32021;Place du Front Populaire - George Sand;48.90680714;2.364541215;35;1;1;1;Saint-Denis
15072;Place Fernand Forest;48.84926914;2.281863168;33;1;1;1;Paris
10110;Louis Blanc - Jemmapes;48.87933076;2.368448563;31;1;1;1;Paris
10017;Gare de l'Est - Fidélité;48.874575;2.356796;15;1;1;1;Paris
15131;Charles Lecocq - Lecourbe;48.84044;2.294867;30;1;1;1;Paris
14101;Gare Montparnasse - Edgar Quinet;48.84148785;2.323323228;33;1;1;1;Paris
10037;Quai de Valmy;48.88126952;2.368186042;26;1;1;1;Paris
13048;Wurtz - Tolbiac;48.82631196;2.344585955;28;1;1;1;Paris
5029;Georges Bernanos - Port Royal;48.84014521;2.337357402;30;1;0;0;Paris
41210;Hôtel de ville de Fontenay-sous-Bois;48.84949749;2.475016415;20;1;1;1;Fontenay-sous-Bois
9036;Athènes - Clichy;48.87811379;2.329560219;20;1;1;1;Paris
42304;Marc Sangnier - Division Leclerc;48.78599652;2.329955511;24;1;1;1;Cachan
15125;Parc Suzanne Lenglen;48.83325069;2.276540324;52;1;1;1;Paris
21316;Cimetière d'Issy-les-Moulineaux;48.81769977;2.260931209;24;1;1;1;Issy-les-Moulineaux
10152;Gare du Nord - Place de Valenciennes;48.879089;2.354235;25;1;1;1;Paris
15052;Convention - Vaugirard;48.83767682;2.295586926;48;1;1;1;Paris
13027;Mazagran - Pierre de Coubertin;48.81621864;2.344226874;15;1;1;1;Paris
44002;Paul Vaillant-Couturier - Gare RER;48.80108159;2.40209721;26;1;1;1;Vitry-sur-Seine
17029;Pierre Demours - Laugier;48.8813072;2.294846;37;1;1;1;Paris
13039;Ivry - Simone Weil;48.82328393;2.365909517;18;1;1;1;Paris
21118;Neuilly - Petit;48.89896536;2.296279371;16;1;1;1;Clichy
15123;Commerce - Letellier;48.8479766;2.29662452;44;1;1;1;Paris
10153;Gare du Nord - Denain;48.87959579;2.354472578;20;1;1;1;Paris
13121;Bruneseau - Quai d'Ivry;48.82494564;2.388566136;48;1;1;1;Ivry-sur-Seine
5034;Censier - Santeuil;48.84065892;2.353752404;69;1;1;1;Paris
21030;Fessart - Château;48.84245;2.23989;20;1;1;1;Boulogne-Billancourt
6024;Saint-Germain-des-Prés;48.85418511;2.330305874;25;1;1;1;Paris
21702;Gare SNCF Vanves-Malakoff;48.81900216;2.292150005;51;1;1;1;Vanves
22013;Mairie de Neuilly sur Seine;48.88494729;2.267703116;31;1;1;1;Neuilly-sur-Seine
15043;Brancion - Lefebvre;48.82900223;2.301431038;11;1;1;1;Paris
21115;Chancé Milly - Cimetière Communal Sud;48.89687189;2.303922325;32;1;1;1;Clichy
9101;Cadet - La Fayette;48.87560163;2.343570404;19;1;0;0;Paris
16009;Saint-Didier - Raymond Poincaré;48.86642312;2.285863497;17;1;1;1;Paris
11032;Jean-Pierre Timbaud - Vaucouleurs;48.867937;2.377885;47;1;1;1;Paris
21029;Cours de l'Ile Seguin - Parc Billancourt;48.82714056;2.234234512;29;1;1;1;Boulogne-Billancourt
21028;Pierre Lefaucheux - Traversière;48.82435208;2.2417913;35;1;1;1;Boulogne-Billancourt
20039;Belleville - Couronnes;48.86883108;2.380986214;50;1;1;1;Paris
42003;Place de l'Insurrection d'Août 1944;48.81477853;2.398074567;30;1;1;1;Ivry-sur-Seine
21708;Marcel Yol - Jullien;48.82537612;2.287235018;30;1;1;1;Vanves
20007;Buzenval - Avron;48.8516172;2.401513597;50;1;1;1;Paris
11109;Pierre Levée - Fontaine Timbaud;48.86632723;2.371116355;23;1;1;1;Paris
32301;Mairie de Romainville;48.885109;2.435679;17;1;1;1;Romainville
31021;Résistance - Hoche;48.86427342;2.435784414;29;1;1;1;Montreuil
21219;Amaury Duval - Gabriel Péri;48.8171876;2.323841751;36;1;1;1;Montrouge
16115;Raffet - Montmorency;48.85258671;2.262925246;42;1;1;1;Paris
10018;Square Alban Satragne;48.87538823;2.355956733;30;1;1;1;Paris
21307;Victor Cresson - Telles de la Poterie;48.82269884;2.268649827;31;1;1;1;Issy-les-Moulineaux
22008;Charles de Gaulle - Graviers;48.88315176;2.264881432;28;1;1;1;Neuilly-sur-Seine
21031;Cimetière de Boulogne-Billancourt;48.830764;2.252024;40;1;1;1;Boulogne-Billancourt
31025;Paul Signac - Aristide Briand;48.86950262;2.450226098;35;1;1;1;Montreuil
16024;Ranelagh - Maison de la Radio;48.85293603;2.280449644;22;1;1;1;Paris
32011;Stade de France;48.91914195;2.362065576;44;1;1;1;Saint-Denis
17039;Place Saint-Ferdinand;48.8781553;2.288518048;38;1;1;1;Paris
13033;Porte d'Italie;48.81716199;2.360236309;13;1;1;1;Paris
5107;Pontoise - La Tournelle;48.85045801;2.352454275;23;1;1;1;Paris
42701;Charles Gide - Fort de Bicêtre;48.8071938;2.353984416;30;1;1;1;Le Kremlin-Bicêtre
22604;Hôtel de Ville de Fontenay-aux-Roses;48.7908446;2.287145593;34;1;1;1;Fontenay-aux-Roses
20122;Vitruve - Davout;48.86053161;2.409159281;23;1;1;1;Paris
20009;Docteurs Déjérine - Pte de Montreuil;48.85398448;2.412082889;20;1;1;1;Paris
11038;Temple - Charlot;48.86570934;2.365273725;45;1;1;1;Paris
17033;Carnot - Général Lanrezac;48.87544387;2.293824294;30;1;0;0;Paris
8020;Batignolles - Beudant;48.88216401;2.319852971;44;1;1;1;Paris
21213;Vanne - Général de Gaulle;48.815007;2.328318;25;1;1;1;Montrouge
17015;Place de Lévis;48.88354685;2.313193381;48;1;1;1;Paris
16101;Malakoff - Place de la Porte Maillot;48.8767335;2.283457741;31;1;1;1;Paris
4001;Arcole - Notre-Dame;48.85388354;2.349379733;31;1;1;1;Paris
42305;Vanne - Saussaies;48.786404;2.338848;20;1;1;1;Cachan
11021;Charonne - Pierre Bayle;48.85844505;2.390398122;23;1;1;1;Paris
10012;Vinaigriers - Magenta;48.8731167;2.3593052;25;1;1;1;Paris
14131;Jourdan - Monticelli;48.822032;2.329095;30;1;1;1;Paris
16003;André Maurois - Joseph et Marie Hackin;48.8778983;2.2789591;29;1;1;1;Paris
17023;Porte d'Asnières;48.89035818;2.303628623;36;1;1;1;Paris
12043;Daumesnil - Hébrard;48.8429;2.38474;40;1;1;1;Paris
4016;Lobau - Hôtel de Ville;48.8562118;2.3532536;60;1;1;1;Paris
13128;Quai de la Gare - Pont de Bercy;48.83730788;2.374086126;30;1;1;1;Paris
6008;Assas - Luxembourg;48.84373447;2.333428382;33;1;1;1;Paris
5014;Jean Calvin - Tournefort;48.84158857;2.348489575;28;1;1;1;Paris
42501;Raspail - Albert Schweitzer;48.81031545;2.34395871;28;1;1;1;Gentilly
13011;Hôpital - Campo-Formio;48.835405;2.358218;16;1;1;1;Paris
35001;Jean Jaurès - Ouvrières Pivéreuses;48.91042344;2.399576604;20;1;1;1;Pantin
20108;Jardin de l'Hospice Debrousse;48.86145106;2.405686006;23;1;1;1;Paris
13109;Brillat-Savarin - Küss;48.822203;2.350422;21;1;1;1;Paris
16020;Place de la Porte de Passy;48.8573411;2.264416554;36;1;1;1;Paris
